plot_number,Date,ID,mAqI,mAqE,mtqE,mAqM,mtqM,maxNPQ,Ta,VPD,Precip,Fsd,Ta_7day,VPD_7day,Precip_7day,Fsd_7day,Precip_cum,year,plot_number_year,Date_num
117,2021-08-11,NAM22,0.685118872,1.5815476856666666,1.1222733333333332,1.4797903326666666,29.494733333333333,3.7466666666666666,1.6430649244746727,0.5450399976644431,-0.5431816514347046,0.2273061631868581,0.6757188534826407,-0.5616504292858328,-0.7911954994269006,0.12801918598449086,1.4146127555271923,2021,117_2021,-0.7708184015253435
118,2021-06-24,NAM31,0.308088864,2.402386086,1.1377,1.60951881,20.545,4.32,-1.4860188742034255,-0.8204471491521361,2.758407472626819,-1.6792568913975372,-1.1407154046386219,0.6453434771163088,0.46952634849685665,-0.9225733171225189,-0.8163990379411903,2021,118_2021,-1.0278192041346077
118,2021-06-30,NAM31,0.457549239,1.748664562,1.0223,1.573712655,34.1302,3.78,-0.009634519913518819,-1.0459346628128385,0.513326868264983,-1.2521555732792384,0.6387272807550961,-1.01550813256878,2.9365606964572875,-1.5429794315635699,0.22723815089201369,2021,118_2021,-0.9956941038084497
118,2022-07-12,NAM37,0.398952769,2.0110153226666667,0.5286226666666666,1.4100702296666667,22.969833333333334,3.82,0.0815566202665785,1.8894154051611827,-0.5431816514347046,1.645197184608082,0.7529157960053651,0.5534146037295963,0.12159289139050788,0.3472299634585683,-1.2118618423088867,2022,118_2022,1.0228330333518132
118,2021-07-20,NAM31,0.6152055034999999,1.89125606,1.013125,1.483541449,20.81015,3.99,-0.3268387952909119,0.30510026218637826,-0.5431816514347046,0.39267761194914014,-0.7996184607684895,-1.03833880236649,-0.2528293268860443,-0.8228785876056652,1.098784917375684,2021,118_2021,-0.8886104360545897
118,2022-07-26,NAM37,0.572846645,2.007144541666667,0.8021633333333333,1.2987944280000001,30.628600000000002,3.8788,-1.4769588017150492,-1.4894787450480875,-0.474508597654225,-1.7704218055511878,0.5881310689221091,0.31088031608610933,-0.9057414934418028,-0.7136157775996408,-1.030156052521485,2022,118_2022,1.0977916007795152
118,2021-07-28,NAM31,0.6960764150000001,2.1255799604999996,1.221,2.0731996195000004,33.587199999999996,4.895,0.5133046294761627,-0.35947373786358255,-0.5431816514347046,0.4475350652351061,1.2213633111432967,-0.052859089472616645,-0.48263722768918743,1.2097415995831737,1.2730942706724184,2021,118_2021,-0.8457769689530457
118,2021-08-11,NAM31,0.7258663206666667,1.5800211503333335,1.2612333333333334,1.9973161806666666,27.5683,4.303333333333334,1.6430649244746727,0.5450399976644431,-0.5431816514347046,0.2273061631868581,0.6757188534826407,-0.5616504292858328,-0.7911954994269006,0.12801918598449086,1.4146127555271923,2021,118_2021,-0.7708184015253435
118,2022-08-20,NAM37,0.25631661699999997,1.8784001080000001,1.08905,1.8104627535,20.32845,3.945,-1.1513052451431882,-0.6071912520719496,1.828679975291094,-0.34436689045554997,-1.8853749860972968,0.03248274425153715,-0.3143977987578387,0.1687617027022186,-0.13395449773558926,2022,118_2022,1.2316461854718403
118,2022-08-04,NAM37,0.428286984,1.842440705,0.98772,1.5792187556666668,23.7778,3.85,0.5234234036164218,-0.2478080597954612,-0.09680680186158665,0.1655651297674123,-0.4476227182455092,0.051188798155198556,0.7229593605606408,0.26074304398912485,-0.43474291502274,2022,118_2022,1.1459792512687523
