"id","site","year","Ax","Ly","flCt","capsuleCt","nCapsulesHarvested","ovuleCt","embryoCt","nn1Dist","nn2Dist","nn3Dist","nn4Dist","nn5Dist","nn6Dist","nn7Dist","nn8Dist","nn9Dist","nn10Dist","nn1DistNotConsumed","nn2DistNotConsumed","nn3DistNotConsumed","nn4DistNotConsumed","nn5DistNotConsumed","nn6DistNotConsumed","nn7DistNotConsumed","nn8DistNotConsumed","nn9DistNotConsumed","nn10DistNotConsumed","fecundity","flCtNotConsumed","flCtUndamaged"
"LP200","sppw",2021,683303.38181069,191840.74264735,1,0,NA,NA,NA,0.819102085311489,2.00358038043688,2.5844742512554,3.16850134314086,4.50306983662853,6.56695814016854,7.85847692445686,8.6869285975339,9.10840215408517,9.15478131493792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP201","sppw",2021,683307.25618418,191835.44036772,1,0,NA,NA,NA,4.14178494544194,4.91856145781593,5.88465301505888,6.31528625492348,6.3191913883721,6.56695814016854,7.92233491785735,8.73520394502233,8.81541849001838,8.85183853863825,4.14178494544194,6.3191913883721,8.73520394502233,9.78041983698784,10.5604394569254,12.6752069526743,13.2995974000308,13.4487941307691,13.7012304056842,15.1474115135324,0,1,1
"LP202","sppw",2021,683299.79203521,191830.6820565,1,0,NA,NA,NA,0.583123650383573,0.655808586860015,6.97720914547234,7.67889288236733,8.85183853863825,10.0717619648079,10.6818526599512,11.165806196086,11.493409047571,11.7433153100068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP203","sppw",2021,683295.85571291,191846.13807277,1,0,NA,NA,NA,8.84126838911293,9.25868437121714,9.26027878944423,9.80208014481299,9.80471315217909,11.2311407367997,12.3120232846309,12.5324324349883,13.3440164050748,13.7842385714756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP204","sppw",2021,683288.95701503,191852.31311964,1,0,NA,NA,NA,9.25868437121714,17.8615023947028,18.4919052249395,18.9472959947399,18.9898723638927,19.5162420195652,19.5598901314705,20.3020426642379,21.1552856664796,21.196895333094,18.9472959947399,19.5162420195652,21.1552856664796,21.333972975475,23.0349267295272,23.0538188982843,23.6149499275099,23.9531924691774,24.8907482598692,27.4372102291597,0,1,1
"LP205","sppw",2021,683301.55067084,191838.15685393,1,0,NA,NA,NA,3.16850134314086,3.8332994089348,5.11243781753003,5.31793535618354,6.3191913883721,6.67502829184855,7.19311960334754,7.43622725141601,7.67889288236733,8.57385801993525,6.3191913883721,7.19311960334754,8.57385801993525,11.8520338559099,13.2095795210903,13.6440610603218,14.1921967090088,14.2572068084762,15.4013383226335,15.9808605656757,0,1,0
"LP206","sppw",2021,683193.27297537,191764.53159631,2,2,2,886,381,45.2914877846436,45.6841240476558,56.4565693333994,56.6250081710207,63.7133071174629,75.0289468913637,75.2462205422704,77.0843805424382,78.9943337616573,84.5686999967437,45.2914877846436,45.6841240476558,56.4565693333994,56.6250081710207,75.0289468913637,75.2462205422704,77.0843805424382,84.5686999967437,85.8032712034959,90.5908499428927,381,2,2
"LP207","sppw",2021,683150.65401355,191676.74753303,1,0,NA,NA,NA,41.3738344719533,42.455055596482,58.90437478361,77.6240646090907,77.7427693062627,80.7597597225263,82.0558330990603,84.6853747593171,85.248366324374,90.3339478205647,41.3738344719533,42.455055596482,58.90437478361,77.6240646090907,77.7427693062627,80.7597597225263,82.0558330990603,84.6853747593171,85.248366324374,90.3339478205647,0,1,1
"LP208","sppw",2021,683114.81142958,191630.00317997,3,0,NA,NA,NA,29.435485056124,30.3283536214625,30.4653871123693,33.2489725702497,34.5641340529656,37.0185050517626,37.7401228700883,58.90437478361,59.9058368083059,61.4051559796955,29.435485056124,30.3283536214625,30.4653871123693,33.2489725702497,34.5641340529656,37.0185050517626,37.7401228700883,58.90437478361,59.9058368083059,61.4051559796955,0,3,3
"LP209","sppw",2021,683121.65425257,191601.37411163,1,0,NA,NA,NA,4.48871919212322,5.16329662041083,6.2211472511271,6.23093938178041,12.3656998873692,13.5441783832981,29.435485056124,32.7413501154663,34.0854420256463,42.5538987492886,4.48871919212322,5.16329662041083,6.2211472511271,6.23093938178041,12.3656998873692,13.5441783832981,29.435485056124,32.7413501154663,34.0854420256463,42.5538987492886,0,1,1
"LP210","sppw",2021,683123.47442563,191596.54227947,1,1,1,323,235,3.45949400391739,5.16329662041083,7.31141483717729,7.40046358405839,11.0631959079651,13.0530522302635,28.0992906866469,29.3833525003681,34.5641340529656,37.5946136005892,3.45949400391739,5.16329662041083,7.31141483717729,7.40046358405839,11.0631959079651,13.0530522302635,28.0992906866469,29.3833525003681,34.5641340529656,37.5946136005892,235,1,1
"LP211","sppw",2021,683120.07294104,191597.17315295,2,0,NA,NA,NA,3.45949400391739,4.48871919212322,8.38010553043368,9.34666034371416,9.39476951064472,10.0368877980668,31.1250116636771,32.3560552727158,33.2489725702497,40.2460891418113,3.45949400391739,4.48871919212322,8.38010553043368,9.34666034371416,9.39476951064472,10.0368877980668,31.1250116636771,32.3560552727158,33.2489725702497,40.2460891418113,0,2,2
"LP212","sppw",2021,683110.85747088,191593.19644245,2,0,NA,NA,NA,2.56513949026196,10.0368877980668,13.0530522302635,13.5441783832981,19.2948822484696,19.3293234357771,37.0117932685384,37.0185050517626,37.9796093493614,44.3552489574092,2.56513949026196,10.0368877980668,13.0530522302635,13.5441783832981,19.2948822484696,19.3293234357771,37.0117932685384,37.0185050517626,37.9796093493614,44.3552489574092,0,2,2
"LP213","sppw",2021,683038.74031939,191616.30014594,1,0,NA,NA,NA,9.52277465074127,10.2249200311775,75.7275686523449,77.2954523058589,78.2897234089835,83.5514045681655,84.2467021052333,87.0071379125548,90.0692633237696,90.1245146046157,9.52277465074127,10.2249200311775,75.7275686523449,77.2954523058589,78.2897234089835,83.5514045681655,84.2467021052333,87.0071379125548,90.0692633237696,90.1245146046157,0,1,1
"LP214","sppw",2021,683034.64431018,191606.93149085,1,1,NA,NA,NA,3.37018139461163,10.2249200311775,77.4409285742486,79.9655946010116,83.4210397426376,85.9841620834564,87.1872383924982,89.4355920422729,93.2154537749355,93.256817140991,3.37018139461163,10.2249200311775,77.4409285742486,79.9655946010116,83.4210397426376,85.9841620834564,87.1872383924982,89.4355920422729,93.2154537749355,93.256817140991,0,1,1
"LP215","sppw",2021,683038.01212652,191606.80525404,1,1,1,141,55,3.37018139461163,9.52277465074127,74.1056269646056,76.6331484463981,80.2264091053873,82.6241771583396,83.818271027477,86.0763220413981,89.8454224705563,89.8868356803816,3.37018139461163,9.52277465074127,74.1056269646056,76.6331484463981,80.2264091053873,82.6241771583396,83.818271027477,86.0763220413981,89.8454224705563,89.8868356803816,55,1,1
"LP216","sppw",2021,683118.32266247,191761.09743443,1,0,NA,NA,NA,50.1056502478435,53.3581809366831,57.3987894855521,73.3389157196514,75.0289468913637,76.5944407352516,76.8701914674496,77.2546664101549,79.8086739539194,81.0347293024949,50.1056502478435,53.3581809366831,73.3389157196514,75.0289468913637,76.5944407352516,76.8701914674496,81.0347293024949,90.3339478205647,116.993951524723,117.673576974558,0,1,1
"LP217","sppw",2021,683132.65321742,191809.11005133,1,1,NA,NA,NA,3.32954504014915,7.36372863600591,26.9754491001388,27.3078784031405,29.7193934861625,30.9292443617405,32.0064780131862,33.6081155590143,33.9898876363201,50.1056502478435,3.32954504014915,26.9754491001388,30.9292443617405,50.1056502478435,75.2462205422704,76.3635225959492,77.5916632186301,79.3963287351353,84.1059571526035,84.6271596036176,0,1,1
"LP218","sppw",2021,683141.37588717,191838.78383082,1,0,NA,NA,NA,1.11340264950103,1.66509466570271,2.67892717422388,3.2824000312173,5.40694002289233,6.06314030181983,23.6656425529838,27.6881395893435,30.9292443617405,45.1084686571319,6.06314030181983,27.6881395893435,30.9292443617405,46.7484724205305,48.0287581223077,49.2352071079342,53.5826343143157,55.4148389428846,56.4538522611349,56.5751140274549,0,1,0
"LP219","sppw",2021,683141.40460967,191839.89686293,1,0,NA,NA,NA,1.11340264950103,1.62521094585502,2.18280420090739,2.45338794407927,6.40185086678887,7.04948062102153,24.7299715174815,28.7579861643499,32.0064780131862,43.9980301937011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP220","sppw",2021,683142.11406179,191841.35904907,1,0,NA,NA,NA,1.27657393620464,1.62521094585502,2.67892717422388,4.06252700476763,7.57272128691013,8.19184070692981,26.3413821230143,30.3657538237822,33.6081155590143,42.578774402798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP221","sppw",2021,683128.24852559,191981.17404299,2,0,NA,NA,NA,0.346926622256588,1.7418780771882,14.5479930755265,20.5077715853261,24.3016028695454,29.9137557061356,51.1376831676541,54.4478524202625,54.7156841942441,58.9232595135654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP222","sppw",2021,683128.56035121,191981.32610503,3,0,NA,NA,NA,0.346926622256588,2.07043587820091,14.5953106016897,20.1609709848379,24.2581462068224,29.6565042148957,51.1236509163591,54.5337246230668,54.9053770179694,59.0876683276876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP223","sppw",2021,683120.2912911,191993.35298062,1,0,NA,NA,NA,10.8848489000494,14.5479930755265,14.5953106016897,15.0450481077996,26.8776484205255,42.0016364120589,65.6483786880163,66.4995076780807,68.2058685853143,71.2935349999136,10.8848489000494,42.0016364120589,65.6483786880163,68.2058685853143,75.0612604268385,78.7593765090129,81.9365620221974,83.2357727741823,90.2824598895119,91.5662883136069,0,1,1
"LP224","sppw",2021,683146.91500198,191989.66706098,1,0,NA,NA,NA,19.5149993721447,20.1609709848379,20.5077715853261,22.1323012928164,26.8776484205255,30.0953159428988,53.7376076373994,62.2347823777557,67.7180496583363,70.5333667472636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP225","hegg",2021,690148.17476127,188611.21915696,1,0,NA,NA,NA,0.78058581744587,1.10771399319777,2.21924553680938,3.1750308586036,8.73973215543029,19.2232084677546,54.7652369291144,61.8748885185799,66.6155964915301,68.8155222489332,0.78058581744587,1.10771399319777,2.21924553680938,3.1750308586036,8.73973215543029,54.7652369291144,61.8748885185799,68.8155222489332,68.8617933836373,71.4428869608565,0,1,1
"LP226","hegg",2021,690148.57142323,188610.54686721,1,0,NA,NA,NA,0.78058581744587,1.58367167422416,2.31192773147676,2.86689394617627,8.28765834598939,18.4450472928691,53.9936744415878,61.0967766285187,65.8363809917027,68.0938646756809,0.78058581744587,1.58367167422416,2.31192773147676,2.86689394617627,8.28765834598939,53.9936744415878,61.0967766285187,68.0938646756809,68.1878617227852,70.6669046346074,0,1,1
"LP227","hegg",2021,690150.14489359,188612.24073877,1,0,NA,NA,NA,1.55686591645026,2.21924553680938,2.31192773147676,3.28333060616369,7.02068099128007,19.0587259409783,54.355175731404,61.6180725044137,66.6619410116885,69.1727130420889,1.55686591645026,2.21924553680938,2.31192773147676,3.28333060616369,7.02068099128007,54.355175731404,61.6180725044137,69.1727130420889,70.0537551352765,71.5956056528535,0,1,1
"LP228","hegg",2021,690151.34959462,188611.25457098,1,0,NA,NA,NA,1.55686591645026,2.86689394617627,3.1750308586036,4.27653634283894,5.60836241303376,17.6288571493015,52.8444705814039,60.1364859915708,65.2594418919998,67.8611546062442,1.55686591645026,2.86689394617627,3.1750308586036,4.27653634283894,5.60836241303376,52.8444705814039,60.1364859915708,67.8611546062442,69.240369867615,70.2263462693617,0,1,1
"LP229","hegg",2021,690156.85002863,188610.1596031,1,0,NA,NA,NA,5.60836241303376,7.02068099128007,8.28765834598939,8.73973215543029,9.81543340413957,14.8791075539958,48.8377662942089,56.3972648836513,62.1346948651628,65.3265279633733,5.60836241303376,7.02068099128007,8.28765834598939,8.73973215543029,9.81543340413957,48.8377662942089,56.3972648836513,65.3265279633733,67.3161175955235,69.1833435324521,0,1,1
"LP230","hegg",2021,690159.19136082,188595.46586276,2,0,NA,NA,NA,14.8791075539958,17.6288571493015,18.4450472928691,19.0587259409783,19.2232084677546,19.7554561160791,35.6227586167688,42.6517309084017,47.6417375391149,50.5037186527694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP231","hegg",2021,690178.58919856,188551.95196789,1,0,NA,NA,NA,5.8989162396201,8.45313100518093,9.08421274151312,10.0448967296188,17.3426882239512,31.0641731279328,31.4664408941291,34.3397210036068,34.7515517867282,35.5160168183119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP232","hegg",2021,690182.78758479,188568.77880324,1,0,NA,NA,NA,8.25204307504916,17.3426882239512,19.7815709335843,23.2270421757059,24.6315933529924,35.6227586167688,48.1970577121206,48.2680514924553,48.8377662942089,48.9865613846214,8.25204307504916,23.2270421757059,24.6315933529924,48.2680514924553,48.8377662942089,48.9865613846214,50.0916328949095,50.5048604162854,51.676846225179,52.8444705814039,0,1,0
"LP233","hegg",2021,690152.80951098,188528.64793262,1,0,NA,NA,NA,1.85292393717623,7.16646256218369,13.3387881453808,17.8500025561067,18.20885154251,19.1047091533544,25.4203943500057,26.3138729425118,29.0363726986816,30.3607875001242,1.85292393717623,7.16646256218369,13.3387881453808,17.8500025561067,18.20885154251,19.1047091533544,26.3138729425118,29.0363726986816,30.3607875001242,37.0703356538927,0,1,0
"LP234","hegg",2021,690151.12889362,188529.42822257,1,0,NA,NA,NA,1.85292393717623,8.00767582182863,14.8380242713095,16.5609968840369,19.6560867526948,20.9491422345201,27.0630013570848,27.2596092356361,30.8691408554946,31.3266216806591,1.85292393717623,8.00767582182863,14.8380242713095,16.5609968840369,19.6560867526948,20.9491422345201,27.0630013570848,30.8691408554946,31.3266216806591,38.7507243528034,0,1,1
"LP235","hegg",2021,690169.24496728,188518.90803077,1,0,NA,NA,NA,2.81138750009145,8.04160445048875,10.6376915523771,11.5686162341701,17.1740916649671,19.1047091533544,20.1560067002954,20.9491422345201,27.8524595274875,28.4857340299651,2.81138750009145,10.6376915523771,11.5686162341701,17.1740916649671,19.1047091533544,20.1560067002954,20.9491422345201,27.8524595274875,28.4857340299651,36.7413652493379,0,1,0
"LP236","hegg",2021,690180.69558837,188520.5561079,1,0,NA,NA,NA,3.68529933991689,11.5686162341701,14.2316586578156,20.9209368486446,22.1957161666274,25.7582439747986,27.467951400874,28.4434227897765,29.0363726986816,29.7262202298427,11.5686162341701,14.2316586578156,20.9209368486446,22.1957161666274,25.7582439747986,27.467951400874,28.4434227897765,29.0363726986816,30.8691408554946,40.1397542641428,0,1,1
"LP237","hegg",2021,690183.73132222,188560.58090262,1,1,1,368,52,8.25204307504916,10.0448967296188,11.6272832274779,15.6844592256642,18.2160156592755,40.1397542641428,40.2163289738865,42.6517309084017,44.1189610901412,44.4507928318178,8.25204307504916,15.6844592256642,18.2160156592755,40.1397542641428,44.1189610901412,44.4507928318178,45.0933235070679,46.0361539061502,46.2518554894298,50.1708125850884,52,1,1
"LP238","beng",2021,690750.27059248,188621.74945163,1,0,NA,NA,NA,0.869160295413396,29.8212532936741,38.7534469166074,39.0147337326372,46.4347945300366,53.5914612854177,54.0034639024103,56.2876425212634,60.5729273426424,196.588877334367,0.869160295413396,38.7534469166074,39.0147337326372,46.4347945300366,53.5914612854177,54.0034639024103,60.5729273426424,196.588877334367,196.626105355241,196.695530427764,0,1,1
"LP239","hegg",2021,690746.52677266,188583.17726656,1,0,NA,NA,NA,0.978629409496542,9.0304945719182,15.8875456376335,16.2848103498181,18.1670742892869,19.912106381249,22.6787707804988,37.9441905943629,38.7534469166074,235.289975836973,0.978629409496542,9.0304945719182,15.8875456376335,16.2848103498181,22.6787707804988,37.9441905943629,38.7534469166074,235.289975836973,235.328176806268,235.389382543293,0,1,1
"LP240","hegg",2021,690747.44442185,188582.83721438,1,0,NA,NA,NA,0.978629409496542,8.3062858129513,15.3603094085962,15.6248827703329,17.6510199111403,20.7958398735135,22.1366038891455,38.2134817280301,39.0147337326372,235.586292779606,0.978629409496542,8.3062858129513,15.3603094085962,15.6248827703329,22.1366038891455,38.2134817280301,39.0147337326372,235.586292779606,235.624080511847,235.688666054335,0,1,1
"LP241","hegg",2021,690750.97805664,188575.32004675,1,0,NA,NA,NA,7.3711196645692,7.60371627464186,8.3062858129513,9.0304945719182,9.86656882408449,14.1626980143232,28.7549279356946,45.6661567118357,46.4347945300366,242.966620525542,7.3711196645692,7.60371627464186,8.3062858129513,9.0304945719182,14.1626980143232,45.6661567118357,46.4347945300366,242.966620525542,243.002740032919,243.080876117938,0,1,1
"LP242","hegg",2021,690750.55550744,188565.4625302,1,0,NA,NA,NA,2.29695238856551,3.67826266345773,4.54422854350651,9.86656882408449,17.6510199111403,18.1670742892869,36.7135098289817,55.5145797761179,56.2876425212634,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP243","beng",2021,689970.518,188619.173,1,0,NA,NA,NA,176.744795920568,177.834722267775,178.262255373413,179.760610664695,181.004881511419,186.549902752674,187.091855025767,190.156949489635,201.679002303561,203.53128211537,176.744795920568,177.834722267775,178.262255373413,179.760610664695,181.004881511419,186.549902752674,187.091855025767,201.679002303561,203.53128211537,206.331422352736,0,1,1
"LP244","hegg",2021,690147.077,188611.071,1,0,NA,NA,NA,1.10771399319777,1.58367167422416,3.28333060616369,4.27653634283894,9.81543340413957,19.7554561160791,55.35228787347,62.3922212366486,66.9931236449258,68.566731203979,1.10771399319777,1.58367167422416,3.28333060616369,4.27653634283894,9.81543340413957,55.35228787347,62.3922212366486,68.566731203979,69.1115388628726,71.7683672399842,0,1,0
"LP245","beng",2021,690758.215,188818.215,2,0,NA,NA,NA,0.11101801647104,0.856098125195455,9.4631171397141,10.60892496908,11.2213340561616,12.8628420654386,12.9715585802152,13.9145562990655,14.9127211467339,17.9967277581294,0.11101801647104,0.856098125195455,9.4631171397141,10.60892496908,11.2213340561616,12.8628420654386,12.9715585802152,13.9145562990655,14.9127211467339,17.9967277581294,0,2,0
"LP246","beng",2021,690758.109,188818.182,1,0,NA,NA,NA,0.11101801647104,0.756148794945899,9.46312765423568,10.6049661008465,11.2171733070558,12.8810726649843,12.9679744370735,13.941118534748,14.951066349929,18.0141121624276,0.11101801647104,0.756148794945899,9.46312765423568,10.6049661008465,11.2171733070558,12.8810726649843,12.9679744370735,13.941118534748,14.951066349929,18.0141121624276,0,1,0
"LP247","beng",2021,690757.365,188818.317,1,0,NA,NA,NA,0.756148794945899,0.856098125195455,9.14183318595453,10.2558922088487,10.8654723781255,12.6165721176482,12.6693476548756,13.7840609763446,14.8756032482646,17.7899918493471,0.756148794945899,0.856098125195455,9.14183318595453,10.2558922088487,10.8654723781255,12.6165721176482,12.6693476548756,13.7840609763446,14.8756032482646,17.7899918493471,0,1,0
"LP248","beng",2021,690755.35,188827.234,1,0,NA,NA,NA,1.19863630844856,1.79833812171697,3.52499219857333,3.86313240778431,5.2520819681498,6.87685756723692,8.78470534509335,9.14183318595453,9.4631171397141,9.46312765423568,1.19863630844856,1.79833812171697,3.52499219857333,3.86313240778431,5.2520819681498,6.87685756723692,8.78470534509335,9.14183318595453,9.4631171397141,9.46312765423568,0,1,0
"LP249","beng",2021,690754.65,188828.207,1,0,NA,NA,NA,0.612637739635356,1.19863630844856,2.36317942612992,3.25692876800618,4.72371802714735,6.5031267094886,7.86277336567915,10.2558922088487,10.6049661008465,10.60892496908,0.612637739635356,1.19863630844856,2.36317942612992,3.25692876800618,4.72371802714735,6.5031267094886,7.86277336567915,10.2558922088487,10.6049661008465,10.60892496908,0,1,1
"LP250","beng",2021,690754.428,188828.778,1,0,NA,NA,NA,0.612637739635356,1.75165350455013,1.79833812171697,2.93769773804251,4.4078503831697,6.24194985563531,7.32722621461949,10.5376206991966,10.8654723781255,11.2171733070558,0.612637739635356,1.75165350455013,1.79833812171697,2.93769773804251,4.4078503831697,6.24194985563531,7.32722621461949,10.5376206991966,10.8654723781255,11.2171733070558,0,1,1
"LP251","beng",2021,690753.909,188830.451,1,0,NA,NA,NA,1.75165350455013,2.36317942612992,2.5463719288196,3.52499219857333,3.79272000024194,5.67412936051842,5.80702212842146,8.97056609138886,10.8391964646844,11.4542897204611,1.75165350455013,2.36317942612992,2.5463719288196,3.52499219857333,3.79272000024194,5.67412936051842,5.80702212842146,8.97056609138886,10.8391964646844,11.4542897204611,0,1,1
"LP252","beng",2021,690756.406,188830.95,1,0,NA,NA,NA,1.47225167688076,2.5463719288196,2.93769773804251,3.25692876800618,3.31589294158287,3.86313240778431,5.13484176970395,8.31261414955921,9.85792320926367,10.3644944401477,1.47225167688076,2.5463719288196,2.93769773804251,3.25692876800618,3.31589294158287,3.86313240778431,5.13484176970395,8.31261414955921,9.85792320926367,10.3644944401477,0,1,0
"LP253","beng",2021,690757.324,188832.101,1,0,NA,NA,NA,1.47225167688076,1.88957905361516,3.79272000024194,4.29077627012257,4.4078503831697,4.72371802714735,5.2520819681498,7.31012865822356,8.6747360190375,9.08791268665389,1.47225167688076,1.88957905361516,3.79272000024194,4.29077627012257,4.4078503831697,4.72371802714735,5.2520819681498,7.31012865822356,8.6747360190375,9.08791268665389,0,1,1
"LP254","beng",2021,690758.921,188833.111,1,0,NA,NA,NA,1.88957905361516,3.31589294158287,4.4363987647654,5.67412936051842,6.24194985563531,6.5031267094886,6.87685756723692,6.90595684892986,7.85245159168241,8.03403385603958,1.88957905361516,3.31589294158287,4.4363987647654,5.67412936051842,6.24194985563531,6.5031267094886,6.87685756723692,6.90595684892986,7.85245159168241,8.03403385603958,0,1,1
"LP255","beng",2021,690755.568,188836.016,1,0,NA,NA,NA,3.22302373554941,4.29077627012257,4.4363987647654,5.03463305515359,5.13484176970395,5.66734549857411,5.80702212842146,5.83494181636681,7.32722621461949,7.86277336567915,3.22302373554941,4.29077627012257,4.4363987647654,5.03463305515359,5.13484176970395,5.66734549857411,5.80702212842146,5.83494181636681,7.32722621461949,7.86277336567915,0,1,1
"LP256","beng",2021,690755.729,188839.235,1,1,1,173,11,2.13727022154579,2.8795890331752,3.22302373554941,3.25935269646875,6.90595684892986,7.31012865822356,8.31261414955921,8.97056609138886,10.5376206991966,11.0806599532638,2.13727022154579,2.8795890331752,3.22302373554941,3.25935269646875,6.90595684892986,7.31012865822356,8.31261414955921,8.97056609138886,10.5376206991966,11.0806599532638,11,1,1
"LP257","beng",2021,690757.211,188840.775,1,0,NA,NA,NA,0.750656379466912,1.22371892199865,2.13727022154579,5.03463305515359,7.85245159168241,8.6747360190375,9.85792320926367,10.8391964646844,12.3155632433264,12.8262755700911,0.750656379466912,1.22371892199865,2.13727022154579,5.03463305515359,7.85245159168241,8.6747360190375,9.85792320926367,10.8391964646844,12.3155632433264,12.8262755700911,0,1,1
"LP258","beng",2021,690757.817,188841.218,1,0,NA,NA,NA,0.573268697896481,0.750656379466912,2.8795890331752,5.66734549857411,8.18182528533069,9.1303197096261,10.3644944401477,11.4542897204611,12.8933673259013,13.3908928007084,0.573268697896481,0.750656379466912,2.8795890331752,5.66734549857411,8.18182528533069,9.1303197096261,10.3644944401477,11.4542897204611,12.8933673259013,13.3908928007084,0,1,1
"LP259","beng",2021,690758.383,188841.127,1,1,NA,NA,NA,0.573268697896481,1.22371892199865,3.25935269646875,5.83494181636681,8.03403385603958,9.08791268665389,10.3672492976779,11.5755627077284,12.9668741800404,13.448482776893,0.573268697896481,1.22371892199865,3.25935269646875,5.83494181636681,8.03403385603958,9.08791268665389,10.3672492976779,11.5755627077284,12.9668741800404,13.448482776893,0,1,1
"LP262","lf",2021,683167.803,194308.229,1,0,NA,NA,NA,6.20368019813782,250,250,250,250,250,250,250,250,250,6.20368019813782,250,250,250,250,250,250,250,250,250,0,1,1
"LP263","lf",2021,683172.555,194304.241,1,0,NA,NA,NA,6.20368019813782,250,250,250,250,250,250,250,250,250,6.20368019813782,250,250,250,250,250,250,250,250,250,0,1,1
"LP265","sppe",2021,683730.842,191943.719,1,1,NA,NA,NA,1.138415027094,1.9547108486102,2.08601941507065,2.27529426660638,3.11078800299506,3.37880921642275,4.41432351266864,4.77479109540588,5.17261790398749,5.78192995455148,1.138415027094,2.08601941507065,2.27529426660638,3.11078800299506,3.37880921642275,4.41432351266864,4.77479109540588,5.17261790398749,5.78192995455148,6.89970698474614,0,1,1
"LP266","sppe",2021,683728.913,191942.925,1,1,NA,NA,NA,0.66967529446737,1.16211452107231,1.45015393558713,1.8821612655255,2.08601941507065,2.32952178956702,3.0865986651989,4.6285905082777,5.92317963596428,6.82416205563502,0.66967529446737,1.45015393558713,1.8821612655255,2.08601941507065,2.32952178956702,3.0865986651989,4.6285905082777,5.92317963596428,6.82416205563502,7.06903338511351,0,1,1
"LP267","sppe",2021,683729.082,191942.277,1,1,NA,NA,NA,0.66967529446737,0.677520169655817,0.884891098148086,2.27529426660638,2.30416817178998,2.37300324299756,3.0684706556299,4.28801989343577,6.58921133368247,6.84273352281255,0.66967529446737,0.884891098148086,2.27529426660638,2.30416817178998,2.37300324299756,3.0684706556299,4.28801989343577,6.58921133368247,6.84273352281255,7.47212325924075,0,1,1
"LP268","sppe",2021,683722.281,191945.372,1,1,NA,NA,NA,0.542577789321625,1.66014969201725,2.2868907709786,5.23496146407583,5.67802986296766,6.70951354427038,7.06903338511351,7.46923799672279,7.47212325924075,7.75854380647895,0.542577789321625,1.66014969201725,2.2868907709786,5.23496146407583,5.67802986296766,6.70951354427038,7.06903338511351,7.46923799672279,7.47212325924075,7.75854380647895,0,1,1
"LP269","sppe",2021,683720.637,191945.141,1,1,NA,NA,NA,0.631987649880416,1.25796600850687,1.66014969201725,6.39610642605754,6.9482111944529,8.26694774391042,8.56754527267354,8.81750462809691,8.91742793641244,9.3740083492001,0.631987649880416,1.25796600850687,1.66014969201725,6.39610642605754,6.9482111944529,8.26694774391042,8.56754527267354,8.81750462809691,8.91742793641244,9.3740083492001,0,1,1
"LP270","sppe",2021,683728.057,191948.786,1,1,NA,NA,NA,4.7272796974318,5.78192995455148,5.92317963596428,6.58921133368247,6.70951354427038,6.88801712854003,6.96188994412564,7.01205019108641,7.31532464851273,7.31540246827744,4.7272796974318,5.78192995455148,5.92317963596428,6.58921133368247,6.70951354427038,6.96188994412564,7.01205019108641,7.31532464851273,7.31540246827744,8.26694774391042,0,1,1
"LP271","sppe",2021,683695.786,191931.426,1,1,1,123,16,0.90107269573863,1.05182661088947,1.65264896473678,1.85390345971712,2.14905936366708,2.36421592625478,2.46268139899864,2.90921515067615,5.3212939939345,19.643020099552,1.05182661088947,1.85390345971712,2.14905936366708,2.36421592625478,2.90921515067615,5.3212939939345,20.0635401122509,27.7670344857387,28.3843870111917,29.6348037253792,16,1,1
"LP272","sppe",2021,683664.657,191938.21,3,0,NA,NA,NA,5.07230142079468,5.6456366738317,6.61519689664774,9.81426185754875,10.0008386148997,10.2134684723646,11.6221812927413,11.8623760713778,12.0596461995671,15.0465698060216,6.61519689664774,11.8623760713778,12.0596461995671,15.0465698060216,16.787143443721,26.7052121570229,31.7644088615233,31.8596499823386,32.5673299667687,33.2614601480558,0,3,0
"LP273","sppe",2021,683654.69,191939.032,2,0,NA,NA,NA,3.39631134858236,3.39761693438387,4.55186633758146,4.95245403815201,7.3481528753658,8.8435334566813,9.44218639982712,9.59686311362672,10.0008386148997,10.1842941826494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP274","sppe",2021,683654.57,191943.983,1,0,NA,NA,NA,0.892623093340021,1.78338662458516,2.06540361940275,3.42444255470655,4.95245403815201,5.13340151782327,5.16521683953601,6.37334174503514,8.02872738009578,11.6221812927413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
