Date,year,ID,plot_number,plot_number_year,mtqM,Precip_cum,Precip_7day,Ta_7day,Fsd_7day,Date_num
2022-07-19,2022,NAM25,48,48_2022,22.9604,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM40,48,48_2021,16.2818,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM25,48,48_2022,23.122866666666667,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM40,48,48_2021,27.288866666666667,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM25,48,48_2022,12.7924,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM40,48,48_2021,21.1016,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM40,48,48_2021,16.46643333333333,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM25,48,48_2022,11.920633333333331,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM25,48,48_2022,22.4788,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM39,49,49_2021,22.9136,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM39,49,49_2021,20.826433333333338,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2021-07-13,2021,NAM39,49,49_2021,18.0922,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM13,49,49_2022,35.371833333333335,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM39,49,49_2021,20.357133333333337,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM13,49,49_2022,20.5372,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM39,49,49_2021,22.46956666666667,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM13,49,49_2022,14.7101,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM39,49,49_2021,20.364233333333335,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM39,49,49_2021,19.873866666666665,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-04,2022,NAM13,49,49_2022,15.614166666666666,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM3,50,50_2021,29.261000000000003,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM3,50,50_2021,16.507133333333332,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM23,50,50_2022,23.69,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM3,50,50_2021,16.023049999999998,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM23,50,50_2022,44.4982,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2022-07-26,2022,NAM23,50,50_2022,24.5113,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2022-07-06,2022,NAM23,50,50_2022,13.93735,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM3,50,50_2021,18.0906,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM3,50,50_2021,18.91753333333333,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM23,50,50_2022,23.889066666666668,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM23,50,50_2022,28.4796,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM4,51,51_2021,19.311,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM4,51,51_2021,52.5644,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM41,51,51_2022,19.47045,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM4,51,51_2021,18.9858,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM41,51,51_2022,39.882866666666665,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM4,51,51_2021,22.177333333333333,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM41,51,51_2022,15.354466666666667,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM4,51,51_2021,25.927266666666668,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM4,51,51_2021,30.44025,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM4,51,51_2021,22.888066666666667,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM41,51,51_2022,18.070866666666667,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM41,51,51_2022,21.1415,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM18,52,52_2021,17.035400000000003,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM18,52,52_2021,27.3474,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM18,52,52_2022,17.696649999999998,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2022-07-19,2022,NAM18,52,52_2022,23.8768,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM18,52,52_2021,22.5034,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM18,52,52_2022,29.6408,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM18,52,52_2021,22.806766666666668,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM18,52,52_2021,37.7081,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM18,52,52_2021,21.806466666666665,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM18,52,52_2022,10.3416,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2021-06-24,2021,NAM27,53,53_2021,20.494766666666667,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM27,53,53_2021,23.351766666666663,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM29,53,53_2022,17.9831,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM27,53,53_2021,14.6368,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM29,53,53_2022,37.31466666666667,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM27,53,53_2021,21.3148,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM29,53,53_2022,29.689266666666665,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM27,53,53_2021,22.292866666666665,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM29,53,53_2022,19.7023,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM27,53,53_2021,30.56425,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM27,53,53_2021,25.352433333333337,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM29,53,53_2022,17.257766666666665,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM29,53,53_2022,28.415566666666667,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM8,54,54_2021,21.3951,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM8,54,54_2021,25.49375,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM17,54,54_2022,22.759866666666667,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM8,54,54_2021,19.11525,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM17,54,54_2022,39.25483333333333,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM8,54,54_2021,18.09405,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM17,54,54_2022,35.4058,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM8,54,54_2021,27.3629,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM17,54,54_2022,23.233233333333335,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM8,54,54_2021,21.36735,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM8,54,54_2021,32.143766666666664,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM17,54,54_2022,19.58485,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM17,54,54_2022,26.201,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM54,55,55_2021,24.3816,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM54,55,55_2021,28.90845,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM28,55,55_2022,28.5083,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM54,55,55_2021,16.053366666666665,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM28,55,55_2022,62.04783333333333,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM54,55,55_2021,19.7093,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM28,55,55_2022,29.90545,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM54,55,55_2021,28.35523333333333,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM54,55,55_2021,32.64925,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM54,55,55_2021,22.8511,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM28,55,55_2022,21.0724,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM28,55,55_2022,22.97195,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2022-07-12,2022,NAM33,56,56_2022,21.7899,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM33,56,56_2021,17.18425,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2021-07-20,2021,NAM33,56,56_2021,20.7739,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM33,56,56_2022,24.03795,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-08-11,2021,NAM33,56,56_2021,26.113433333333333,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM33,56,56_2022,14.9606,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM33,56,56_2022,19.581,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-30,2021,NAM12,57,57_2021,23.464566666666663,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM34,57,57_2022,16.8936,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM12,57,57_2021,16.6485,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2021-07-20,2021,NAM12,57,57_2021,24.4783,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2021-07-28,2021,NAM12,57,57_2021,24.700166666666668,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM34,57,57_2022,16.1859,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM12,57,57_2021,30.5689,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM12,57,57_2021,24.155066666666663,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM34,57,57_2022,16.495633333333334,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM34,57,57_2022,24.085866666666668,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM28,58,58_2021,21.2945,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM28,58,58_2021,23.695233333333334,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM48,58,58_2022,24.0467,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM28,58,58_2021,18.43545,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM48,58,58_2022,20.18316666666667,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM28,58,58_2021,15.0007,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM48,58,58_2022,18.973333333333333,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM28,58,58_2021,32.33255,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM48,58,58_2022,23.3741,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM28,58,58_2021,29.2337,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM28,58,58_2021,24.48156666666667,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-04,2022,NAM48,58,58_2022,18.780733333333337,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM64,59,59_2021,19.735066666666665,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM64,59,59_2021,35.635866666666665,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM5,59,59_2022,21.018333333333334,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM64,59,59_2021,15.0478,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM5,59,59_2022,18.12216666666667,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM64,59,59_2021,18.79565,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM5,59,59_2022,22.718766666666667,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM64,59,59_2021,22.383166666666668,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM64,59,59_2021,15.5443,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM64,59,59_2021,16.37206666666667,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM5,59,59_2022,15.712166666666668,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM5,59,59_2022,17.3267,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM31,60,60_2021,18.02863333333333,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM31,60,60_2021,19.0379,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM11,60,60_2022,27.0349,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM31,60,60_2021,14.1294,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM11,60,60_2022,24.918266666666668,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM31,60,60_2021,18.15035,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM11,60,60_2022,18.203566666666667,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM31,60,60_2021,34.04275,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM31,60,60_2021,33.31576666666667,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM31,60,60_2021,28.347666666666665,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-04,2022,NAM11,60,60_2022,19.406333333333333,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM41,61,61_2021,18.4728,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM41,61,61_2021,20.7049,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM38,61,61_2022,22.3933,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM41,61,61_2021,17.8708,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM38,61,61_2022,42.41555,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM41,61,61_2021,17.1881,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM38,61,61_2022,36.3802,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM41,61,61_2021,23.839966666666665,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-08-11,2021,NAM41,61,61_2021,19.290799999999997,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM38,61,61_2022,17.785766666666667,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM38,61,61_2022,18.4361,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM11,62,62_2021,16.934933333333333,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM11,62,62_2021,23.5174,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM22,62,62_2022,24.671366666666668,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM11,62,62_2021,15.143466666666669,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM22,62,62_2022,25.600566666666666,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM11,62,62_2021,19.6105,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM22,62,62_2022,34.85243333333334,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM11,62,62_2021,21.707533333333338,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM11,62,62_2021,28.0692,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM11,62,62_2021,26.5898,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM22,62,62_2022,16.328733333333332,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM22,62,62_2022,18.2754,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM6,63,63_2021,25.7307,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM6,63,63_2021,31.547833333333333,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM3,63,63_2022,27.221966666666667,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM6,63,63_2021,21.491333333333333,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM3,63,63_2022,16.877866666666666,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM6,63,63_2021,19.90255,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM3,63,63_2022,24.1407,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM6,63,63_2021,26.5315,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM6,63,63_2021,37.23285,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM6,63,63_2021,25.273333333333333,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM3,63,63_2022,14.924166666666666,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM3,63,63_2022,16.707,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM17,64,64_2021,15.352366666666668,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM17,64,64_2021,22.4949,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM32,64,64_2022,24.70795,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2022-07-19,2022,NAM32,64,64_2022,14.3398,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM17,64,64_2021,22.0808,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM32,64,64_2022,16.5324,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM17,64,64_2021,26.1901,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
